thread_id,ip,mem_addr,access_type,size
0,94012134756360,94012134768616,0,8
0,94012134756773,140250963916648,0,8
0,94012134756815,140730189781968,0,8
0,94012134756500,94012134768592,0,8
0,94012134756983,140730189781560,1,8
0,94012134757028,140730189781520,1,4
0,94012134757028,140730189781524,1,4
0,94012134757028,140730189781528,1,4
0,94012134757028,140730189781532,1,4
0,94012134757028,140730189781536,1,4
0,94012134757028,140730189781540,1,4
0,94012134757028,140730189781544,1,4
0,94012134757028,140730189781548,1,4
0,94012134757028,140730189781552,1,4
0,94012134757028,140730189781556,1,4
0,94012134757069,140730189781520,0,4
0,94012134757069,140730189781524,0,4
0,94012134757069,140730189781528,0,4
0,94012134757069,140730189781532,0,4
0,94012134757069,140730189781536,0,4
0,94012134757069,140730189781540,0,4
0,94012134757069,140730189781544,0,4
0,94012134757069,140730189781548,0,4
0,94012134757069,140730189781552,0,4
0,94012134757069,140730189781556,0,4
0,94012134756484,94012134768584,0,8
0,94012134757124,140250963916648,0,8
0,94012134756676,94012134768656,0,1
0,94012134756686,94012134768632,0,8
0,94012134756699,94012134768648,0,8
0,94012134756452,94012134768632,0,8
0,94012134756716,94012134768656,1,1
