thread_id,ip,mem_addr,access_type,size
0,94235874422792,94235874435048,0,8
0,94235874423205,140463331657576,0,8
0,94235874423247,140734364230880,0,8
0,94235874422932,94235874435024,0,8
0,94235874423415,140734364230472,1,8
0,94235874423468,140734364230472,1,8
0,94235874423468,140734364230464,1,8
0,94235874423468,140734364230456,1,8
0,94235874423468,140734364230448,1,8
0,94235874423468,140734364230440,1,8
0,94235874423468,140734364230432,1,8
0,94235874423468,140734364230424,1,8
0,94235874423468,140734364230416,1,8
0,94235874423468,140734364230408,1,8
0,94235874423468,140734364230400,1,8
0,94235874423513,140734364230472,0,8
0,94235874423513,140734364230464,0,8
0,94235874423513,140734364230456,0,8
0,94235874423513,140734364230448,0,8
0,94235874423513,140734364230440,0,8
0,94235874423513,140734364230432,0,8
0,94235874423513,140734364230424,0,8
0,94235874423513,140734364230416,0,8
0,94235874423513,140734364230408,0,8
0,94235874423513,140734364230400,0,8
0,94235874422900,94235874435008,0,8
0,94235874423569,140463331657576,0,8
0,94235874423108,94235874435088,0,1
0,94235874423118,94235874435064,0,8
0,94235874423131,94235874435080,0,8
0,94235874422884,94235874435064,0,8
0,94235874423148,94235874435088,1,1
