mean_delta,std_delta,mean_abs_delta,std_abs_delta,max_abs_delta,forward_ratio,backward_ratio,zero_ratio,unique_cache_lines,mean_cl_delta,std_cl_delta,unique_pages,read_ratio,write_ratio,unique_ip_count
91694514887.992,4579380412039.425,458472574485.304,4557250415926.949,45847257448648.0,0.994,0.006,0.0,36,14230669.909819638,64202809844.99859,4,0.0,0.0,6
0.152,1565.1302752336323,1511.688,399.8157474635532,2048.0,0.518,0.482,0.0,18,0.002,24.6685035243783,1,0.0,0.0,3
0.0,653.8984373223913,586.0,288.961931741868,1084.0,0.5,0.5,0.0,17,0.0,10.420997763591428,1,0.0,0.0,2
