mean_delta,std_delta,mean_abs_delta,std_abs_delta,max_abs_delta,forward_ratio,backward_ratio,zero_ratio,unique_cache_lines,mean_cl_delta,std_cl_delta,unique_pages,read_ratio,write_ratio,unique_ip_count
92784106916.024,4639086567586.962,463920534590.296,4616719263155.807,46392053459480.0,0.994,0.006,0.0,37,6021173.971943888,64965064996.546455,4,0.0,0.0,7
-1.504,32440552081531.855,22639322087285.168,23212569498214.805,46392053459060.0,0.756,0.244,0.0,45,-0.024,506883626273.77655,3,0.0,0.0,3
-1.52,46438515215301.12,46392053457579.89,912.5147724188666,46392053459060.0,0.5,0.5,0.0,49,-0.024,725601800238.874,3,0.0,0.0,2
0.28,46438515215193.55,46392053457472.42,873.1011668320933,46392053459052.0,0.5,0.5,0.0,47,0.004,725601800237.1643,3,0.0,0.0,2
