mean_delta,std_delta,mean_abs_delta,std_abs_delta,max_abs_delta,forward_ratio,backward_ratio,zero_ratio,unique_cache_lines,mean_cl_delta,std_cl_delta,unique_pages,read_ratio,write_ratio,unique_ip_count
93169784849.272,4642262255639.477,465848924277.688,4619723664296.573,46584892426760.0,0.994,0.006,0.0,36,31840296.86773547,65238844352.56882,4,0.0,0.0,6
-3.696,227.0452260086228,24.912,225.7019516929262,3596.0,0.996,0.004,0.0,57,-0.058,3.5682068606515522,2,0.0,0.0,2
4.04,358.1558174582095,75.16,350.1879461020759,3556.0,0.99,0.01,0.0,57,0.064,5.600950391726494,2,0.0,0.0,1
