mean_delta,std_delta,mean_abs_delta,std_abs_delta,max_abs_delta,forward_ratio,backward_ratio,zero_ratio,unique_cache_lines,mean_cl_delta,std_cl_delta,unique_pages,read_ratio,write_ratio,unique_ip_count
92573191088.08,5475553901834.363,648012338316.208,5437785945392.091,46286595602352.0,0.994,0.006,0.0,51,10903929.68737475,79384966062.91899,6,0.0,0.0,6
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.992,713.1240872833614,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,49,0.256,1.0736710572042798,3,0.0,0.0,1
-16.992,713.1240872833615,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.224,713.3534777320322,47.248,711.969158504301,15868.0,0.998,0.002,0.0,48,-0.254,11.150522512627344,4,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,48,0.244,1.0424189534678934,2,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,47,0.242,1.0419247642842826,3,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.992,713.1240872833613,46.48,711.8079450957277,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,49,0.256,1.0736710572042798,3,0.0,0.0,1
-16.992,713.1240872833614,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.224,713.353477732032,47.248,711.9691585043009,15868.0,0.998,0.002,0.0,48,-0.254,11.150522512627344,4,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,48,0.244,1.0424189534678934,3,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,47,0.242,1.0419247642842824,3,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.992,713.1240872833615,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,49,0.256,1.0736710572042798,3,0.0,0.0,1
-16.992,713.1240872833615,46.48,711.807945095728,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.224,713.3534777320322,47.248,711.9691585043009,15868.0,0.998,0.002,0.0,48,-0.254,11.150522512627344,4,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,48,0.244,1.0424189534678934,3,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,47,0.242,1.0419247642842826,3,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.992,713.1240872833615,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,4,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,49,0.256,1.0736710572042798,3,0.0,0.0,1
-16.992,713.1240872833615,46.48,711.8079450957279,15868.0,0.998,0.002,0.0,47,-0.266,11.14700657176724,3,0.0,0.0,1
16.288,67.6516855452562,16.288,67.6516855452562,388.0,1.0,0.0,0.0,48,0.254,1.073213667053444,3,0.0,0.0,1
-16.224,713.353477732032,47.248,711.969158504301,15868.0,0.998,0.002,0.0,48,-0.254,11.150522512627344,4,0.0,0.0,1
15.52,65.57109681464044,15.52,65.57109681464044,388.0,1.0,0.0,0.0,48,0.244,1.0424189534678934,3,0.0,0.0,1
