mean_delta,std_delta,mean_abs_delta,std_abs_delta,max_abs_delta,forward_ratio,backward_ratio,zero_ratio,unique_cache_lines,mean_cl_delta,std_cl_delta,unique_pages,read_ratio,write_ratio,unique_ip_count
92804668851.128,4632608621628.09,464023344273.752,4610199935503.968,46402334428024.0,0.994,0.006,0.0,37,17937350.753507014,64980558073.28401,4,0.0,0.0,7
4.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,32,0.062,0.24139706934878133,1,0.0,0.0,1
-0.576,46169272508001.42,45845506412565.91,5057590403246.663,46402334427612.0,0.506,0.494,0.0,62,-0.01,721394882937.3214,3,0.0,0.0,3
-1.056,46448806479623.62,46402334425487.28,1178.3774558512564,46402334427584.0,0.5,0.5,0.0,64,-0.016,725762601243.9121,3,0.0,0.0,2
-5.504,46448806479750.32,46402334425613.86,1157.7004413487925,46402334427600.0,0.5,0.5,0.0,63,-0.086,725762601245.896,3,0.0,0.0,2
1.32,46448806479741.516,46402334425605.06,1179.1758083849968,46402334427592.0,0.5,0.5,0.0,64,0.02,725762601245.7579,3,0.0,0.0,2
