thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94831160951208,139865004754792,0,8,45033843791744.0,45033843791744.0,1,2185390699293,,34146729676
0,94831160951257,140725022138208,0,8,860017383416.0,860017383416.0,1,2198828470909,13437771616.0,34356694857
0,94831160950932,94831160963024,0,8,-45893861175184.0,45893861175184.0,-1,1481736890047,-717091580862.0,23152138906
0,94831160951279,140725022138216,0,8,45893861175192.0,45893861175192.0,1,2198828470909,717091580862.0,34356694857
0,94831160950932,94831160963024,0,8,-45893861175192.0,45893861175192.0,-1,1481736890047,-717091580862.0,23152138906
0,94831160951629,140725022129544,1,8,45893861166520.0,45893861166520.0,1,2198828470774,717091580727.0,34356694855
0,94831160951709,140725022128144,1,4,-1400.0,1400.0,-1,2198828470752,-22.0,34356694855
0,94831160951709,140725022128148,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128152,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128156,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128160,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128164,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128168,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128172,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128176,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128180,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128184,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128188,1,4,4.0,4.0,1,2198828470752,0.0,34356694855
0,94831160951709,140725022128192,1,4,4.0,4.0,1,2198828470753,1.0,34356694855
0,94831160951709,140725022128196,1,4,4.0,4.0,1,2198828470753,0.0,34356694855
0,94831160951709,140725022128200,1,4,4.0,4.0,1,2198828470753,0.0,34356694855
0,94831160951709,140725022128204,1,4,4.0,4.0,1,2198828470753,0.0,34356694855
