thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94718758138248,140199601510248,0,8,45480843360128.0,45480843360128.0,1,2190618773597,,34228418337
0,94718758138304,140734742942880,0,8,535141432632.0,535141432632.0,1,2198980358482,8361584885.0,34359068101
0,94718758137972,94718758150096,0,8,-46015984792784.0,46015984792784.0,-1,1479980596095,-718999762387.0,23124696813
0,94718758138326,140734742942888,0,8,46015984792792.0,46015984792792.0,1,2198980358482,718999762387.0,34359068101
0,94718758137972,94718758150096,0,8,-46015984792792.0,46015984792792.0,-1,1479980596095,-718999762387.0,23124696813
0,94718758138348,140734742942896,0,8,46015984792800.0,46015984792800.0,1,2198980358482,718999762387.0,34359068101
0,94718758137972,94718758150096,0,8,-46015984792800.0,46015984792800.0,-1,1479980596095,-718999762387.0,23124696813
0,94718758138794,140734742876880,1,4,46015984726784.0,46015984726784.0,1,2198980357451,718999761356.0,34359068085
0,94718758138794,140734742876884,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876888,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876892,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876896,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876900,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876904,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876908,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876912,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876916,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876920,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876924,1,4,4.0,4.0,1,2198980357451,0.0,34359068085
0,94718758138794,140734742876928,1,4,4.0,4.0,1,2198980357452,1.0,34359068085
0,94718758138794,140734742876932,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876936,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876940,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876944,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876948,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876952,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876956,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876960,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876964,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876968,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876972,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876976,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876980,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876984,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876988,1,4,4.0,4.0,1,2198980357452,0.0,34359068085
0,94718758138794,140734742876992,1,4,4.0,4.0,1,2198980357453,1.0,34359068085
0,94718758138794,140734742876996,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877000,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877004,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877008,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877012,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877016,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877020,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877024,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877028,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877032,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
0,94718758138794,140734742877036,1,4,4.0,4.0,1,2198980357453,0.0,34359068085
