thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94391172612600,140726129302912,0,8,46334956678552.0,46334956678552.0,1,2198845770358,,34356965161
0,94391172612292,94391172624328,0,8,-46334956678584.0,46334956678584.0,-1,1474862072255,-723983698103.0,23044719878
0,94391172612622,140726129302920,0,8,46334956678592.0,46334956678592.0,1,2198845770358,723983698103.0,34356965161
0,94391172612292,94391172624328,0,8,-46334956678592.0,46334956678592.0,-1,1474862072255,-723983698103.0,23044719878
0,94391172612276,94391172624320,0,8,-8.0,8.0,-1,1474862072255,0.0,23044719878
0,94391172612750,94392164037280,1,4,991412960.0,991412960.0,1,1474877563082,15490827.0,23044961923
0,94391172612750,94392164037284,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037288,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037292,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037296,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037300,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037304,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037308,1,4,4.0,4.0,1,1474877563082,0.0,23044961923
0,94391172612750,94392164037312,1,4,4.0,4.0,1,1474877563083,1.0,23044961923
0,94391172612750,94392164037316,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037320,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037324,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037328,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037332,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037336,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037340,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037344,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
0,94391172612750,94392164037348,1,4,4.0,4.0,1,1474877563083,0.0,23044961923
