thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94038150463912,140469653346152,0,8,46431502870400.0,46431502870400.0,1,2194838333533,,34294348961
0,94038150463961,140732534282336,0,8,262880936184.0,262880936184.0,1,2198945848161,4107514628.0,34358528877
0,94038150463636,94038150475728,0,8,-46694383806608.0,46694383806608.0,-1,1469346101183,-729599746978.0,22958532830
0,94038150463983,140732534282344,0,8,46694383806616.0,46694383806616.0,1,2198945848161,729599746978.0,34358528877
0,94038150463636,94038150475728,0,8,-46694383806616.0,46694383806616.0,-1,1469346101183,-729599746978.0,22958532830
0,94038150464333,140732534273672,1,8,46694383797944.0,46694383797944.0,1,2198945848026,729599746843.0,34358528875
0,94038150464413,140732534273472,1,4,-200.0,200.0,-1,2198945848023,-3.0,34358528875
0,94038150464413,140732534273476,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273480,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273484,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273488,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273492,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273496,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273500,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273504,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273508,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273512,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273516,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273520,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273524,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273528,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273532,1,4,4.0,4.0,1,2198945848023,0.0,34358528875
0,94038150464413,140732534273536,1,4,4.0,4.0,1,2198945848024,1.0,34358528875
0,94038150464413,140732534273540,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273544,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273548,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273552,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273556,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273560,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273564,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273568,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273572,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273576,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273580,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273584,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273588,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273592,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273596,1,4,4.0,4.0,1,2198945848024,0.0,34358528875
0,94038150464413,140732534273600,1,4,4.0,4.0,1,2198945848025,1.0,34358528875
0,94038150464413,140732534273604,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273608,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273612,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273616,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273620,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273624,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273628,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273632,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273636,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273640,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273644,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273648,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273652,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273656,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273660,1,4,4.0,4.0,1,2198945848025,0.0,34358528875
0,94038150464413,140732534273664,1,4,4.0,4.0,1,2198945848026,1.0,34358528875
0,94038150464413,140732534273668,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273672,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273676,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273680,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273684,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273688,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273692,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273696,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273700,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273704,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273708,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273712,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273716,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273720,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273724,1,4,4.0,4.0,1,2198945848026,0.0,34358528875
0,94038150464413,140732534273728,1,4,4.0,4.0,1,2198945848027,1.0,34358528875
0,94038150464413,140732534273732,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273736,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273740,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273744,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273748,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273752,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273756,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273760,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273764,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273768,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273772,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273776,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273780,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273784,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273788,1,4,4.0,4.0,1,2198945848027,0.0,34358528875
0,94038150464413,140732534273792,1,4,4.0,4.0,1,2198945848028,1.0,34358528875
0,94038150464413,140732534273796,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273800,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273804,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273808,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273812,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273816,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273820,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273824,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273828,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
0,94038150464413,140732534273832,1,4,4.0,4.0,1,2198945848028,0.0,34358528875
