thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94174697759109,140321262098280,0,8,46146564327296.0,46146564327296.0,1,2192519720285,,34258120629
0,94174697759158,140721114301808,0,8,399852203528.0,399852203528.0,1,2198767410965,6247690680.0,34355740796
0,94174697758836,94174697770960,0,8,-46546416530848.0,46546416530848.0,-1,1471479652671,-727287758294.0,22991869572
0,94174697759180,140721114301816,0,8,46546416530856.0,46546416530856.0,1,2198767410965,727287758294.0,34355740796
0,94174697758836,94174697770960,0,8,-46546416530856.0,46546416530856.0,-1,1471479652671,-727287758294.0,22991869572
0,94174697759552,140721114297256,1,8,46546416526296.0,46546416526296.0,1,2198767410894,727287758223.0,34355740795
0,94174697759607,140721114295216,1,4,-2040.0,2040.0,-1,2198767410862,-32.0,34355740794
0,94174697759607,140721114295220,1,4,4.0,4.0,1,2198767410862,0.0,34355740794
0,94174697759607,140721114295224,1,4,4.0,4.0,1,2198767410862,0.0,34355740794
0,94174697759607,140721114295228,1,4,4.0,4.0,1,2198767410862,0.0,34355740794
0,94174697759607,140721114295232,1,4,4.0,4.0,1,2198767410863,1.0,34355740794
0,94174697759607,140721114295236,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295240,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295244,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295248,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295252,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295256,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295260,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295264,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295268,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295272,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295276,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295280,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295284,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295288,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295292,1,4,4.0,4.0,1,2198767410863,0.0,34355740794
0,94174697759607,140721114295296,1,4,4.0,4.0,1,2198767410864,1.0,34355740794
0,94174697759607,140721114295300,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295304,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295308,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295312,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295316,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295320,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295324,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295328,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295332,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295336,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295340,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295344,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295348,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295352,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
0,94174697759607,140721114295356,1,4,4.0,4.0,1,2198767410864,0.0,34355740794
