thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94408656593317,140526454454120,0,8,46117797848960.0,46117797848960.0,1,2195725850845,,34308216419
0,94408656593359,140731060799008,0,8,204606344888.0,204606344888.0,1,2198922824984,3196974139.0,34358169140
0,94408656593044,94408656605136,0,8,-46322404193872.0,46322404193872.0,-1,1475135259455,-723787565529.0,23048988428
0,94408656593527,140731060798600,1,8,46322404193464.0,46322404193464.0,1,2198922824978,723787565523.0,34358169140
0,94408656593578,140731060798528,1,8,-72.0,72.0,-1,2198922824977,-1.0,34358169140
0,94408656593578,140731060798536,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798544,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798552,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798560,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798568,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798576,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798584,1,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593578,140731060798592,1,8,8.0,8.0,1,2198922824978,1.0,34358169140
0,94408656593578,140731060798600,1,8,8.0,8.0,1,2198922824978,0.0,34358169140
0,94408656593623,140731060798528,0,8,-72.0,72.0,-1,2198922824977,-1.0,34358169140
0,94408656593623,140731060798536,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798544,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798552,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798560,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798568,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798576,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798584,0,8,8.0,8.0,1,2198922824977,0.0,34358169140
0,94408656593623,140731060798592,0,8,8.0,8.0,1,2198922824978,1.0,34358169140
0,94408656593623,140731060798600,0,8,8.0,8.0,1,2198922824978,0.0,34358169140
0,94408656593012,94408656605120,0,8,-46322404193480.0,46322404193480.0,-1,1475135259455,-723787565523.0,23048988428
0,94408656593681,140526454454120,0,8,46117797849000.0,46117797849000.0,1,2195725850845,720590591390.0,34308216419
0,94408656593220,94408656605200,0,1,-46117797848920.0,46117797848920.0,-1,1475135259456,-720590591389.0,23048988429
0,94408656593230,94408656605176,0,8,-24.0,24.0,-1,1475135259455,-1.0,23048988428
0,94408656593243,94408656605192,0,8,16.0,16.0,1,1475135259456,1.0,23048988429
0,94408656592996,94408656605176,0,8,-16.0,16.0,-1,1475135259455,-1.0,23048988428
0,94408656593260,94408656605200,1,1,24.0,24.0,1,1475135259456,1.0,23048988429
