thread_id,ip,mem_addr,access_type,size,delta,abs_delta,direction,cache_line,cl_delta,page
0,94467613200817,140725689570992,0,8,46258076358344.0,46258076358344.0,1,2198838899546,,34356857805
0,94467613200532,94467613212624,0,8,-46258076358368.0,46258076358368.0,-1,1476056456447,-722782443099.0,23063382131
0,94467613200516,94467613212616,0,8,-8.0,8.0,-1,1476056456447,0.0,23063382131
0,94467613200877,94468242068128,1,4,628855512.0,628855512.0,1,1476066282314,9825867.0,23063535661
0,94467613200883,94468242068136,1,8,8.0,8.0,1,1476066282314,0.0,23063535661
0,94467613200516,94467613212616,0,8,-628855520.0,628855520.0,-1,1476056456447,-9825867.0,23063382131
0,94467613200877,94468242068160,1,4,628855544.0,628855544.0,1,1476066282315,9825868.0,23063535661
0,94467613200883,94468242068168,1,8,8.0,8.0,1,1476066282315,0.0,23063535661
0,94467613200906,94468242068136,1,8,-32.0,32.0,-1,1476066282314,-1.0,23063535661
0,94467613200516,94467613212616,0,8,-628855520.0,628855520.0,-1,1476056456447,-9825867.0,23063382131
0,94467613200877,94468242068192,1,4,628855576.0,628855576.0,1,1476066282315,9825868.0,23063535661
0,94467613200883,94468242068200,1,8,8.0,8.0,1,1476066282315,0.0,23063535661
0,94467613200906,94468242068168,1,8,-32.0,32.0,-1,1476066282315,0.0,23063535661
0,94467613200516,94467613212616,0,8,-628855552.0,628855552.0,-1,1476056456447,-9825868.0,23063382131
0,94467613200877,94468242068224,1,4,628855608.0,628855608.0,1,1476066282316,9825869.0,23063535661
0,94467613200883,94468242068232,1,8,8.0,8.0,1,1476066282316,0.0,23063535661
0,94467613200906,94468242068200,1,8,-32.0,32.0,-1,1476066282315,-1.0,23063535661
0,94467613200516,94467613212616,0,8,-628855584.0,628855584.0,-1,1476056456447,-9825868.0,23063382131
0,94467613200877,94468242068256,1,4,628855640.0,628855640.0,1,1476066282316,9825869.0,23063535661
0,94467613200883,94468242068264,1,8,8.0,8.0,1,1476066282316,0.0,23063535661
0,94467613200906,94468242068232,1,8,-32.0,32.0,-1,1476066282316,0.0,23063535661
0,94467613200516,94467613212616,0,8,-628855616.0,628855616.0,-1,1476056456447,-9825869.0,23063382131
0,94467613200877,94468242068288,1,4,628855672.0,628855672.0,1,1476066282317,9825870.0,23063535661
